Date;Open;High;Low;Close
19990422;1336.12;1358.84;1336.12;1358.82
19990423;1358.83;1363.65;1348.45;1356.85
19990426;1356.85;1363.56;1353.72;1360.04
19990427;1360.04;1371.56;1356.55;1362.80
19990428;1362.80;1368.62;1348.29;1350.91
19990429;1350.91;1356.75;1336.81;1342.83
19990430;1342.83;1351.83;1314.58;1335.18
19990503;1335.18;1354.63;1329.01;1354.63
19990504;1354.63;1354.64;1330.64;1332
19990505;1332;1347.32;1317.44;1347.31
19990506;1347.31;1348.36;1322.56;1332.05
19990507;1332.05;1345.99;1332.05;1345
19990510;1345;1352.01;1334;1340.30
19990511;1340.30;1360;1340.30;1355.61
19990512;1355.61;1367.36;1333.10;1364
19990513;1364;1375.98;1364;1367.56
19990514;1367.56;1367.56;1332.63;1337.80
19990517;1337.80;1339.95;1321.19;1339.49
19990518;1339.49;1345.44;1323.46;1333.32
19990519;1333.32;1344.23;1327.05;1344.23
19990520;1344.23;1350.49;1338.83;1338.83
19990521;1338.83;1340.88;1326.19;1330.29
19990524;1330.29;1333.02;1303.53;1306.65
19990525;1306.65;1317.52;1284.38;1284.40
19990526;1284.40;1304.85;1278.43;1304.76
19990527;1304.76;1304.76;1277.31;1281.41
19990528;1281.41;1304;1281.41;1301.84
19990601;1301.84;1301.84;1281.44;1294.26
19990602;1294.26;1297.10;1277.47;1294.81
19990603;1294.81;1304.15;1294.20;1299.54
19990604;1299.54;1327.75;1299.54;1327.75
19990607;1327.75;1336.42;1325.89;1334.52
19990608;1334.52;1334.52;1312.83;1317.33
19990609;1317.33;1326.01;1314.73;1318.64
19990610;1318.64;1318.64;1293.28;1302.82
19990611;1302.82;1311.97;1287.88;1293.64
19990614;1293.64;1301.99;1292.20;1294
19990615;1294;1310.76;1294;1301.16
19990616;1301.16;1332.83;1301.16;1330.41
19990617;1330.41;1343.54;1322.75;1339.90
19990618;1339.90;1344.48;1333.52;1342.84
19990621;1342.84;1349.06;1337.63;1349
19990622;1349;1351.12;1335.52;1335.88
19990623;1335.87;1335.88;1322.55;1333.06
19990624;1333.06;1333.06;1308.47;1315.78
19990625;1315.78;1329.13;1312.64;1315.31
19990628;1315.31;1333.68;1315.31;1331.35
19990629;1331.35;1351.51;1328.40;1351.45
19990630;1351.45;1372.93;1338.78;1372.71
19990701;1372.71;1382.80;1360.80;1380.96
19990702;1380.96;1391.22;1379.57;1391.22
19990706;1391.22;1405.29;1387.08;1388.12
19990707;1388.12;1395.88;1384.95;1395.86
19990708;1395.86;1403.25;1386.69;1394.42
19990709;1394.42;1403.28;1394.42;1403.28
19990712;1403.28;1406.82;1394.70;1399.10
19990713;1399.10;1399.10;1386.84;1393.56
19990714;1393.56;1400.05;1386.51;1398.17
19990715;1398.17;1409.84;1398.17;1409.62
19990716;1409.62;1418.78;1407.07;1418.78
19990719;1418.78;1420.33;1404.56;1407.65
19990720;1407.65;1407.65;1375.15;1377.10
19990721;1377.10;1386.66;1372.63;1379.29
19990722;1379.29;1379.29;1353.98;1360.97
19990723;1360.97;1367.41;1349.91;1356.94
19990726;1356.94;1358.61;1346.20;1347.76
19990727;1347.75;1368.70;1347.75;1362.84
19990728;1362.84;1370.53;1355.54;1365.40
19990729;1365.40;1365.40;1332.82;1341.03
19990730;1341.03;1350.92;1328.49;1328.72
19990802;1328.72;1344.69;1325.21;1328.05
19990803;1328.05;1336.13;1314.91;1322.18
19990804;1322.18;1330.16;1304.50;1305.33
19990805;1305.33;1313.71;1287.23;1313.71
19990806;1313.71;1316.74;1293.19;1300.29
19990809;1300.29;1306.68;1295.99;1297.80
19990810;1297.80;1298.62;1267.73;1281.43
19990811;1281.43;1301.93;1281.43;1301.93
19990812;1301.93;1313.61;1298.06;1298.16
19990813;1298.16;1327.72;1298.16;1327.68
19990816;1327.68;1331.05;1320.51;1330.77
19990817;1330.77;1344.16;1328.76;1344.16
19990818;1344.16;1344.16;1332.13;1332.84
19990819;1332.84;1332.84;1315.35;1323.59
19990820;1323.59;1336.61;1323.59;1336.61
19990823;1336.61;1360.24;1336.61;1360.22
19990824;1360.22;1373.32;1353.63;1363.50
19990825;1363.50;1382.84;1359.20;1381.79
19990826;1381.79;1381.79;1361.53;1362.01
19990827;1362.01;1365.63;1347.35;1348.27
19990830;1348.27;1350.70;1322.80;1324.02
19990831;1324.02;1333.27;1306.96;1320.41
19990901;1320.41;1331.18;1320.39;1331.07
19990902;1331.07;1331.07;1304.88;1319.11
19990903;1319.11;1357.74;1319.11;1357.24
19990907;1357.24;1361.39;1349.59;1350.45
19990908;1350.45;1355.18;1337.36;1344.15
19990909;1344.15;1347.66;1333.91;1347.66
19990910;1347.66;1357.62;1346.20;1351.66
19990913;1351.66;1351.66;1341.70;1344.13
19990914;1344.13;1344.18;1330.61;1336.29
19990915;1336.29;1347.21;1317.97;1317.97
19990916;1317.97;1322.51;1299.97;1318.48
19990917;1318.48;1337.59;1318.48;1335.42
19990920;1335.42;1338.38;1330.61;1335.53
19990921;1335.52;1335.53;1301.97;1307.58
19990922;1307.58;1316.18;1297.81;1310.51
19990923;1310.51;1315.25;1277.30;1280.41
19990924;1280.41;1281.17;1263.84;1277.36
19990927;1277.36;1295.03;1277.36;1283.31
19990928;1283.31;1285.55;1256.26;1282.20
19990929;1282.20;1288.83;1268.16;1268.37
19990930;1268.37;1291.31;1268.37;1282.71
19991001;1282.71;1283.17;1265.78;1282.81
19991004;1282.81;1304.60;1282.81;1304.60
19991005;1304.60;1316.41;1286.44;1301.35
19991006;1301.35;1325.46;1301.35;1325.40
19991007;1325.40;1328.05;1314.13;1317.64
19991008;1317.64;1336.61;1311.88;1336.02
19991011;1336.02;1339.23;1332.96;1335.21
19991012;1335.21;1335.21;1311.80;1313.04
19991013;1313.04;1313.04;1282.80;1285.55
19991014;1285.55;1289.63;1267.62;1283.42
19991015;1283.42;1283.42;1245.39;1247.41
19991018;1247.41;1254.13;1233.70;1254.13
19991019;1254.13;1279.32;1254.13;1261.32
19991020;1261.32;1289.44;1261.32;1289.43
19991021;1289.43;1289.43;1265.61;1283.61
19991022;1283.61;1308.81;1283.61;1301.65
19991025;1301.65;1301.68;1286.07;1293.63
19991026;1293.63;1303.46;1281.86;1281.91
19991027;1281.91;1299.39;1280.48;1296.71
19991028;1296.71;1342.47;1296.71;1342.44
19991029;1342.44;1373.17;1342.44;1362.93
19991101;1362.93;1367.30;1354.05;1354.12
19991102;1354.12;1369.32;1346.41;1347.74
19991103;1347.74;1360.33;1347.74;1354.93
19991104;1354.93;1369.41;1354.93;1362.64
19991105;1362.64;1387.48;1362.64;1370.23
19991108;1370.23;1380.78;1365.87;1377.01
19991109;1377.01;1383.81;1361.45;1365.28
19991110;1365.28;1379.18;1359.98;1373.46
19991111;1373.46;1382.12;1372.19;1381.46
19991112;1381.46;1396.12;1368.54;1396.06
19991115;1396.06;1398.58;1392.28;1394.39
19991116;1394.39;1420.36;1394.39;1420.07
19991117;1420.07;1423.44;1410.69;1410.71
19991118;1410.71;1425.31;1410.71;1424.94
19991119;1424.94;1424.94;1417.54;1422
19991122;1422;1425;1412.40;1420.94
19991123;1420.94;1423.91;1402.20;1404.64
19991124;1404.64;1419.71;1399.17;1417.08
19991126;1417.08;1425.24;1416.14;1416.62
19991129;1416.62;1416.62;1404.15;1407.83
19991130;1407.83;1410.59;1386.95;1389.07
19991201;1388.91;1400.12;1387.38;1397.72
19991202;1397.72;1409.04;1397.72;1409.04
19991203;1409.04;1447.42;1409.04;1433.30
19991206;1433.30;1434.15;1418.25;1423.33
19991207;1423.33;1426.81;1409.17;1409.17
19991208;1409.17;1415.66;1403.88;1403.88
19991209;1403.88;1418.43;1391.47;1408.11
19991210;1408.11;1421.58;1405.65;1417.04
19991213;1417.04;1421.58;1410.10;1415.22
19991214;1415.22;1418.30;1401.59;1403.17
19991215;1403.17;1417.40;1396.20;1413.33
19991216;1413.32;1423.11;1408.35;1418.78
19991217;1418.78;1431.77;1418.78;1421.03
19991220;1421.03;1429.16;1411.10;1418.09
19991221;1418.09;1436.47;1414.80;1433.43
19991222;1433.43;1440.02;1429.13;1435.99
19991223;1436.13;1461.44;1436.13;1458.34
19991227;1458.34;1463.19;1450.83;1457.10
19991228;1457.09;1462.68;1452.78;1457.66
19991229;1457.66;1467.47;1457.66;1463.46
19991230;1463.46;1473.10;1462.60;1464.47
19991231;1464.47;1472.42;1458.19;1469.25
20000103;1469.25;1478;1438.36;1455.22
20000104;1455.22;1455.22;1397.43;1399.42
20000105;1399.42;1413.27;1377.68;1402.11
20000106;1402.11;1411.90;1392.10;1403.45
20000107;1403.45;1441.47;1400.73;1441.47
20000110;1441.47;1464.36;1441.47;1457.60
20000111;1457.60;1458.66;1434.42;1438.56
20000112;1438.56;1442.60;1427.08;1432.25
20000113;1432.25;1454.20;1432.25;1449.68
20000114;1449.68;1473;1449.68;1465.15
20000118;1465.15;1465.15;1451.30;1455.14
20000119;1455.14;1461.39;1448.68;1455.90
20000120;1455.90;1465.71;1438.54;1445.57
20000121;1445.57;1453.18;1439.60;1441.36
20000124;1441.36;1454.09;1395.42;1401.53
20000125;1401.53;1414.26;1388.49;1410.03
20000126;1410.03;1412.73;1400.16;1404.09
20000127;1404.09;1418.86;1370.99;1398.56
20000128;1398.56;1398.56;1356.20;1360.16
20000131;1360.16;1394.48;1350.14;1394.46
20000201;1394.46;1412.49;1384.79;1409.28
20000202;1409.28;1420.61;1403.49;1409.12
20000203;1409.12;1425.78;1398.52;1424.97
20000204;1424.97;1435.91;1420.63;1424.37
20000207;1424.37;1427.15;1413.33;1424.24
20000208;1424.24;1441.83;1424.24;1441.72
20000209;1441.72;1444.55;1411.65;1411.71
20000210;1411.70;1422.10;1406.43;1416.83
20000211;1416.83;1416.83;1378.89;1387.12
20000214;1387.12;1394.93;1380.53;1389.94
20000215;1389.94;1407.72;1376.25;1402.05
20000216;1402.05;1404.55;1385.58;1387.67
20000217;1387.67;1399.88;1380.07;1388.26
20000218;1388.26;1388.59;1345.32;1346.09
20000222;1346.09;1358.11;1331.88;1352.17
20000223;1352.17;1370.11;1342.44;1360.69
20000224;1360.69;1364.80;1329.88;1353.43
20000225;1353.43;1362.14;1329.15;1333.36
20000228;1333.36;1360.82;1325.07;1348.05
20000229;1348.05;1369.63;1348.05;1366.42
20000301;1366.42;1383.46;1366.42;1379.19
20000302;1379.19;1386.56;1370.35;1381.76
20000303;1381.76;1410.88;1381.76;1409.17
20000306;1409.17;1409.74;1384.75;1391.28
20000307;1391.28;1399.21;1349.99;1355.62
20000308;1355.62;1373.79;1346.62;1366.70
20000309;1366.70;1401.82;1357.88;1401.69
20000310;1401.69;1413.46;1392.07;1395.07
20000313;1395.07;1398.39;1364.84;1383.62
20000314;1383.62;1395.15;1359.15;1359.15
20000315;1359.15;1397.99;1356.99;1392.14
20000316;1392.15;1458.47;1392.15;1458.47
20000317;1458.47;1477.33;1453.32;1464.47
20000320;1464.47;1470.30;1448.49;1456.63
20000321;1456.63;1493.92;1446.06;1493.87
20000322;1493.87;1505.08;1487.33;1500.64
20000323;1500.64;1532.50;1492.39;1527.35
20000324;1527.35;1552.87;1516.83;1527.46
20000327;1527.46;1534.63;1518.46;1523.86
20000328;1523.86;1527.36;1507.09;1507.73
20000329;1507.73;1521.45;1497.45;1508.52
20000330;1508.52;1517.38;1474.63;1487.92
20000331;1487.92;1519.81;1484.38;1498.58
20000403;1498.58;1507.19;1486.96;1505.97
20000404;1505.98;1526.45;1416.41;1494.73
20000405;1494.73;1506.55;1478.05;1487.37
20000406;1487.37;1511.76;1487.37;1501.34
20000407;1501.34;1518.68;1501.34;1516.35
20000410;1516.35;1527.19;1503.35;1504.46
20000411;1504.46;1512.80;1486.78;1500.59
20000412;1500.59;1509.08;1466.15;1467.17
20000413;1467.17;1477.52;1439.34;1440.51
20000414;1440.51;1440.51;1339.40;1356.56
20000417;1356.56;1401.53;1346.50;1401.44
20000418;1401.44;1441.61;1397.81;1441.61
20000419;1441.61;1447.69;1424.26;1427.47
20000420;1427.47;1435.49;1422.08;1434.54
20000424;1434.54;1434.54;1407.13;1429.86
20000425;1429.86;1477.67;1429.86;1477.44
20000426;1477.44;1482.94;1456.98;1460.99
20000427;1460.99;1469.21;1434.81;1464.92
20000428;1464.92;1473.62;1448.15;1452.43
20000501;1452.43;1481.51;1452.43;1468.25
20000502;1468.25;1468.25;1445.22;1446.29
20000503;1446.29;1446.29;1398.36;1415.10
20000504;1415.10;1420.99;1404.94;1409.57
20000505;1409.57;1436.03;1405.08;1432.63
20000508;1432.63;1432.63;1417.05;1424.17
20000509;1424.17;1430.28;1401.85;1412.14
20000510;1412.14;1412.14;1375.14;1383.05
20000511;1383.05;1410.26;1383.05;1407.81
20000512;1407.81;1430.13;1407.81;1420.96
20000515;1420.96;1452.39;1416.54;1452.36
20000516;1452.36;1470.40;1450.76;1466.04
20000517;1466.04;1466.04;1441.67;1447.80
20000518;1447.80;1458.04;1436.59;1437.21
20000519;1437.21;1437.21;1401.74;1406.95
20000522;1406.95;1410.55;1368.73;1400.72
20000523;1400.72;1403.77;1373.43;1373.86
20000524;1373.86;1401.75;1361.09;1399.05
20000525;1399.05;1411.65;1373.93;1381.52
20000526;1381.52;1391.42;1369.75;1378.02
20000530;1378.02;1422.45;1378.02;1422.45
20000531;1422.44;1434.49;1415.50;1420.60
20000601;1420.60;1448.81;1420.60;1448.81
20000602;1448.81;1483.23;1448.81;1477.26
20000605;1477.26;1477.28;1464.68;1467.63
20000606;1467.63;1471.36;1454.74;1457.84
20000607;1457.84;1474.64;1455.06;1471.36
20000608;1471.36;1475.65;1456.49;1461.67
20000609;1461.67;1472.67;1454.96;1456.95
20000612;1456.95;1462.93;1445.99;1446
20000613;1446;1470.42;1442.38;1469.44
20000614;1469.44;1483.62;1467.71;1470.54
20000615;1470.54;1482.04;1464.62;1478.73
20000616;1478.73;1480.77;1460.42;1464.46
20000619;1464.46;1488.93;1459.05;1486
20000620;1486;1487.32;1470.18;1475.95
20000621;1475.95;1482.19;1468;1479.13
20000622;1479.13;1479.13;1448.03;1452.18
20000623;1452.18;1459.94;1438.31;1441.48
20000626;1441.48;1459.66;1441.48;1455.31
20000627;1455.31;1463.35;1450.55;1450.55
20000628;1450.55;1467.63;1450.55;1454.82
20000629;1454.82;1455.14;1434.63;1442.39
20000630;1442.39;1454.68;1438.71;1454.60
20000703;1454.60;1469.58;1450.85;1469.54
20000705;1469.54;1469.54;1442.45;1446.23
20000706;1446.23;1461.65;1439.56;1456.67
20000707;1456.67;1484.12;1456.67;1478.90
20000710;1478.90;1486.56;1474.76;1475.62
20000711;1475.62;1488.77;1470.48;1480.88
20000712;1480.88;1497.69;1480.88;1492.92
20000713;1492.92;1501.39;1489.65;1495.84
20000714;1495.84;1509.99;1494.56;1509.98
20000717;1509.98;1517.32;1505.26;1510.49
20000718;1510.49;1510.49;1491.35;1493.74
20000719;1493.74;1495.63;1479.92;1481.96
20000720;1481.96;1501.92;1481.96;1495.57
20000721;1495.57;1495.57;1477.91;1480.19
20000724;1480.19;1485.88;1463.80;1464.29
20000725;1464.29;1476.23;1464.29;1474.47
20000726;1474.47;1474.47;1452.42;1452.42
20000727;1452.42;1464.91;1445.33;1449.62
20000728;1449.62;1456.68;1413.89;1419.89
20000731;1419.89;1437.65;1418.71;1430.83
20000801;1430.83;1443.54;1428.96;1438.10
20000802;1438.10;1451.59;1433.49;1438.70
20000803;1438.70;1454.19;1425.43;1452.56
20000804;1452.56;1462.93;1451.31;1462.93
20000807;1462.93;1480.80;1460.72;1479.32
20000808;1479.32;1484.52;1472.61;1482.80
20000809;1482.80;1490.33;1471.16;1472.87
20000810;1472.87;1475.15;1459.89;1460.25
20000811;1460.25;1475.72;1453.06;1471.84
20000814;1471.84;1491.64;1468.56;1491.56
20000815;1491.56;1493.12;1482.74;1484.43
20000816;1484.43;1496.09;1475.74;1479.85
20000817;1479.85;1499.32;1479.85;1496.07
20000818;1496.07;1499.47;1488.99;1491.72
20000821;1491.72;1502.84;1491.13;1499.48
20000822;1499.48;1508.45;1497.42;1498.13
20000823;1498.13;1507.20;1489.52;1505.97
20000824;1505.97;1511.16;1501.25;1508.31
20000825;1508.31;1513.47;1505.09;1506.45
20000828;1506.45;1523.95;1506.45;1514.09
20000829;1514.09;1514.81;1505.46;1509.84
20000830;1509.84;1510.49;1500.09;1502.59
20000831;1502.59;1525.21;1502.59;1517.68
20000901;1517.68;1530.09;1515.53;1520.77
20000905;1520.77;1520.77;1504.21;1507.08
20000906;1507.08;1512.61;1492.12;1492.25
20000907;1492.25;1505.34;1492.25;1502.51
20000908;1502.51;1502.51;1489.88;1494.50
20000911;1494.50;1506.76;1483.01;1489.26
20000912;1489.26;1496.93;1479.67;1481.99
20000913;1481.99;1487.45;1473.61;1484.91
20000914;1484.91;1494.16;1476.73;1480.87
20000915;1480.87;1480.96;1460.22;1465.81
20000918;1465.81;1467.77;1441.92;1444.51
20000919;1444.51;1461.16;1444.51;1459.90
20000920;1459.90;1460.49;1430.95;1451.34
20000921;1451.34;1452.77;1436.30;1449.05
20000922;1449.05;1449.05;1421.88;1448.72
20000925;1448.72;1457.42;1435.93;1439.03
20000926;1439.03;1448.04;1425.25;1427.21
20000927;1427.21;1437.22;1419.44;1426.57
20000928;1426.57;1461.69;1425.78;1458.29
20000929;1458.29;1458.29;1436.29;1436.51
20001002;1436.52;1445.60;1429.83;1436.23
20001003;1436.23;1454.82;1425.28;1426.46
20001004;1426.46;1439.99;1416.31;1434.32
20001005;1434.32;1444.17;1431.80;1436.28
20001006;1436.28;1443.30;1397.06;1408.99
20001009;1408.99;1409.69;1392.48;1402.03
20001010;1402.03;1408.83;1383.85;1387.02
20001011;1387.02;1387.02;1349.67;1364.59
20001012;1364.59;1374.93;1328.06;1329.78
20001013;1329.78;1374.17;1327.08;1374.17
20001016;1374.17;1379.48;1365.06;1374.62
20001017;1374.62;1380.99;1342.34;1349.97
20001018;1349.97;1356.65;1305.79;1342.13
20001019;1342.13;1389.93;1342.13;1388.76
20001020;1388.76;1408.47;1382.19;1396.93
20001023;1396.93;1406.96;1387.75;1395.78
20001024;1395.78;1415.64;1388.13;1398.13
20001025;1398.13;1398.13;1362.21;1364.90
20001026;1364.90;1372.72;1337.81;1364.44
20001027;1364.44;1384.57;1364.13;1379.58
20001030;1379.58;1406.36;1376.86;1398.66
20001031;1398.66;1432.22;1398.66;1429.40
20001101;1429.40;1429.60;1410.45;1421.22
20001102;1421.22;1433.40;1421.22;1428.32
20001103;1428.32;1433.21;1420.92;1426.69
20001106;1428.76;1438.46;1427.72;1432.19
20001107;1432.19;1436.22;1423.26;1431.87
20001108;1431.87;1437.28;1408.78;1409.28
20001109;1409.28;1409.28;1369.68;1400.14
20001110;1400.14;1400.14;1365.97;1365.98
20001113;1365.98;1365.98;1328.62;1351.26
20001114;1351.26;1390.06;1351.26;1382.95
20001115;1382.95;1395.96;1374.75;1389.81
20001116;1389.81;1394.76;1370.39;1372.32
20001117;1372.32;1384.85;1355.55;1367.72
20001120;1367.72;1367.72;1341.67;1342.62
20001121;1342.62;1355.87;1333.62;1347.35
20001122;1347.35;1347.35;1321.89;1322.36
20001124;1322.36;1343.83;1322.36;1341.77
20001127;1341.77;1362.50;1341.77;1348.97
20001128;1348.97;1358.81;1334.97;1336.09
20001129;1336.09;1352.38;1329.28;1341.93
20001130;1341.91;1341.91;1294.90;1314.95
20001201;1314.95;1334.67;1307.02;1315.23
20001204;1315.18;1332.06;1310.23;1324.97
20001205;1324.97;1376.56;1324.97;1376.54
20001206;1376.54;1376.54;1346.15;1351.46
20001207;1351.46;1353.50;1339.26;1343.55
20001208;1343.55;1380.33;1343.55;1369.89
20001211;1369.89;1389.05;1364.14;1380.20
20001212;1380.20;1380.27;1370.27;1371.18
20001213;1371.18;1385.82;1358.48;1359.99
20001214;1359.99;1359.99;1340.48;1340.93
20001215;1340.93;1340.93;1305.38;1312.15
20001218;1312.15;1332.32;1312.15;1322.74
20001219;1322.96;1346.44;1305.20;1305.60
20001220;1305.60;1305.60;1261.16;1264.74
20001221;1264.74;1285.31;1254.07;1274.86
20001222;1274.86;1305.97;1274.86;1305.95
20001226;1305.97;1315.94;1301.64;1315.19
20001227;1315.19;1332.03;1310.96;1328.92
20001228;1328.92;1335.93;1325.78;1334.22
20001229;1334.22;1340.10;1317.51;1320.28
20010102;1320.28;1320.28;1276.05;1283.27
20010103;1283.27;1347.76;1274.62;1347.56
20010104;1347.56;1350.24;1329.14;1333.34
20010105;1333.34;1334.77;1294.95;1298.35
20010108;1298.35;1298.35;1276.29;1295.86
20010109;1295.86;1311.72;1295.14;1300.80
20010110;1300.80;1313.76;1287.28;1313.27
20010111;1313.27;1332.19;1309.72;1326.82
20010112;1326.82;1333.21;1311.59;1318.55
20010116;1318.32;1327.81;1313.33;1326.65
20010117;1326.65;1346.92;1325.41;1329.47
20010118;1329.89;1352.71;1327.41;1347.97
20010119;1347.97;1354.55;1336.74;1342.54
20010122;1342.54;1353.62;1333.84;1342.90
20010123;1342.90;1362.90;1339.63;1360.40
20010124;1360.40;1369.75;1357.28;1364.30
20010125;1364.30;1367.35;1354.63;1357.51
20010126;1357.51;1357.51;1342.75;1354.95
20010129;1354.92;1365.54;1350.36;1364.17
20010130;1364.17;1375.68;1356.20;1373.73
20010131;1373.73;1383.37;1364.66;1366.01
20010201;1366.01;1373.50;1359.34;1373.47
20010202;1373.47;1376.38;1348.72;1349.47
20010205;1349.47;1354.56;1344.48;1354.31
20010206;1354.31;1363.55;1350.04;1352.26
20010207;1352.26;1352.26;1334.26;1340.89
20010208;1341.10;1350.32;1332.42;1332.53
20010209;1332.53;1332.53;1309.98;1314.76
20010212;1314.76;1330.96;1313.64;1330.31
20010213;1330.31;1336.62;1317.51;1318.80
20010214;1318.80;1320.73;1304.72;1315.92
20010215;1315.92;1331.29;1315.92;1326.61
20010216;1326.61;1326.61;1293.18;1301.53
20010220;1301.53;1307.16;1278.44;1278.94
20010221;1278.94;1282.97;1253.16;1255.27
20010222;1255.27;1259.94;1228.33;1252.82
20010223;1252.82;1252.82;1215.44;1245.86
